,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
613,Personal income category,"$50,000 to $74,999",2018,total_causes,2.6300275384731298,4.772690600408637,2.3840068280954294,2.8760482488508305,221,Total number of causes supported,Average number of causes supported,AB,,
614,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.6105777656232148,6.908134035942871,2.2571135268538196,2.964042004392609,113,Total number of causes supported,Average number of causes supported,AB,,
615,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.7426284195435744,7.2015266570372205,2.3555137441929457,3.1297430948942018,93,Total number of causes supported,Average number of causes supported,AB,,
616,Personal income category,125 000 $ et plus,2018,total_causes,2.5681261809171256,7.5549602021580355,2.187852183286871,2.9484001785473803,116,Total number of causes supported,Average number of causes supported,AB,,
617,Personal income category,Moins de 25 000 $,2018,total_causes,2.5700231954474244,2.5852067484082024,2.4398023786841088,2.70024401221074,892,Total number of causes supported,Average number of causes supported,AT,,
618,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.8299087496119637,2.327617376276754,2.7008070042644827,2.959010494959444,1045,Total number of causes supported,Average number of causes supported,AT,,
619,Personal income category,"$50,000 to $74,999",2018,total_causes,3.068447667719901,2.9482662595060463,2.8911375516299103,3.245757783809892,636,Total number of causes supported,Average number of causes supported,AT,,
620,Personal income category,75 000 $ à 99 999 $,2018,total_causes,3.2155845349418644,3.465345351365101,2.9971835741509016,3.4339854957328266,388,Total number of causes supported,Average number of causes supported,AT,,
621,Personal income category,100 000 $ à 124 999 $,2018,total_causes,3.279113012256597,5.524026568535953,2.9240869510052887,3.6341390735079058,111,Total number of causes supported,Average number of causes supported,AT,,
622,Personal income category,125 000 $ et plus,2018,total_causes,3.3027660036213566,5.743860308796857,2.930948555453857,3.6745834517888554,140,Total number of causes supported,Average number of causes supported,AT,,
623,Personal income category,Moins de 25 000 $,2018,total_causes,2.1257551843086406,3.891640702359152,1.9636137259400082,2.2878966426772727,362,Total number of causes supported,Average number of causes supported,BC,,
624,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.292881383569896,3.7905127297462005,2.1225370707286286,2.4632256964111634,435,Total number of causes supported,Average number of causes supported,BC,,
625,Personal income category,"$50,000 to $74,999",2018,total_causes,2.5677530175598298,4.235879980157764,2.3545737402700584,2.7809322948496007,354,Total number of causes supported,Average number of causes supported,BC,,
626,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.5948166559585877,5.231759688093323,2.3287425845206404,2.860890727396536,182,Total number of causes supported,Average number of causes supported,BC,,
627,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.8518060114431463,7.372114149478415,2.43974633008448,3.2638656928018115,80,Total number of causes supported,Average number of causes supported,BC,,
628,Personal income category,125 000 $ et plus,2018,total_causes,3.0291025278073938,6.029515225655416,2.6711343173730087,3.38707073824178,119,Total number of causes supported,Average number of causes supported,BC,,
629,Personal income category,Moins de 25 000 $,2018,total_causes,2.3034779977491873,2.596100086213895,2.186270986695545,2.4206850088028284,800,Total number of causes supported,Average number of causes supported,ON,,
630,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.50571122168006,2.8026989833564446,2.368067766803004,2.6433546765571156,873,Total number of causes supported,Average number of causes supported,ON,,
631,Personal income category,"$50,000 to $74,999",2018,total_causes,2.5408257437013297,2.9783079005783164,2.3925081859467534,2.689143301455906,699,Total number of causes supported,Average number of causes supported,ON,,
632,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.8424017571037097,3.1489056894626986,2.6669760613834885,3.017827452823931,433,Total number of causes supported,Average number of causes supported,ON,,
633,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.901820345983812,4.352242432774096,2.6542881519448187,3.149352540022806,224,Total number of causes supported,Average number of causes supported,ON,,
634,Personal income category,125 000 $ et plus,2018,total_causes,3.1717415579851767,3.9951045306985535,2.9233859159194138,3.420097200050938,260,Total number of causes supported,Average number of causes supported,ON,,
635,Personal income category,Moins de 25 000 $,2018,total_causes,2.356588932456071,3.5643926389530187,2.1919557161055065,2.521222148806635,379,Total number of causes supported,Average number of causes supported,PR,,
636,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.51175295575719,3.4407644332860285,2.3423660037261183,2.6811399077882614,517,Total number of causes supported,Average number of causes supported,PR,,
637,Personal income category,"$50,000 to $74,999",2018,total_causes,2.7111020501632788,3.7222559586822745,2.5133139357210865,2.908890164605471,333,Total number of causes supported,Average number of causes supported,PR,,
638,Personal income category,75 000 $ à 99 999 $,2018,total_causes,3.101602495157227,4.375288508175885,2.835627429823051,3.3675775604914033,212,Total number of causes supported,Average number of causes supported,PR,,
639,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.930155556473621,7.70866362573915,2.487447053799195,3.372864059148048,71,Total number of causes supported,Average number of causes supported,PR,,
640,Personal income category,125 000 $ et plus,2018,total_causes,2.8554001495532946,5.950902564911988,2.5223589911281827,3.1884413079784064,87,Total number of causes supported,Average number of causes supported,PR,,
641,Personal income category,Moins de 25 000 $,2018,total_causes,2.228164597012353,3.4996893219101692,2.075328882042688,2.3810003119820182,393,Total number of causes supported,Average number of causes supported,QC,,
642,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.5216582842846758,2.913671715523936,2.3776541558278703,2.665662412741481,505,Total number of causes supported,Average number of causes supported,QC,,
643,Personal income category,"$50,000 to $74,999",2018,total_causes,2.4780638258233454,3.9482127861263177,2.2863024532220413,2.66982519842465,327,Total number of causes supported,Average number of causes supported,QC,,
644,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.6170896211744608,6.410478352234958,2.2882704547118404,2.945908787637081,150,Total number of causes supported,Average number of causes supported,QC,,
645,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.669056059266143,7.733421520234161,2.264501156072197,3.0736109624600885,64,Total number of causes supported,Average number of causes supported,QC,,
646,Personal income category,125 000 $ et plus,2018,total_causes,2.9744888558792746,6.370962359110916,2.6030686927846687,3.3459090189738796,70,Total number of causes supported,Average number of causes supported,QC,,
647,Frequency of religious attendance,Au moins 1 fois par semaine,2018,total_causes,2.6699805215740446,4.653331065442577,2.4264686514627507,2.9134923916853395,193,Total number of causes supported,Average number of causes supported,AB,,
648,Frequency of religious attendance,Au moins 1 fois par mois,2018,total_causes,2.8214814093460285,6.72491384219947,2.449593543048107,3.193369275643949,93,Total number of causes supported,Average number of causes supported,AB,,
649,Frequency of religious attendance,Au moins 3 fois par mois,2018,total_causes,2.211571447519181,12.742498407447377,1.6592350623161756,2.763907832722185,66,Total number of causes supported,Average number of causes supported,AB,,
650,Frequency of religious attendance,1 ou 2 fois par an,2018,total_causes,2.3172341618277232,8.679029015162852,1.9230590915218195,2.7114092321336267,108,Total number of causes supported,Average number of causes supported,AB,,
651,Frequency of religious attendance,Pas du tout,2018,total_causes,2.3319797667015103,2.813567954659201,2.203382932308843,2.4605766010941776,462,Total number of causes supported,Average number of causes supported,AB,,
652,Frequency of religious attendance,Au moins 1 fois par semaine,2018,total_causes,3.3022443917768727,2.743527097574665,3.1246756340600084,3.4798131494937383,630,Total number of causes supported,Average number of causes supported,AT,,
653,Frequency of religious attendance,Au moins 1 fois par mois,2018,total_causes,3.3196474133777967,4.065345150359016,3.0551402285963056,3.584154598159288,294,Total number of causes supported,Average number of causes supported,AT,,
654,Frequency of religious attendance,Au moins 3 fois par mois,2018,total_causes,3.428314653816061,3.334112194405095,3.2042832109285437,3.652346096703578,312,Total number of causes supported,Average number of causes supported,AT,,
655,Frequency of religious attendance,1 ou 2 fois par an,2018,total_causes,2.7396809722656967,3.5051705159398745,2.551464671093434,2.92789727343796,470,Total number of causes supported,Average number of causes supported,AT,,
656,Frequency of religious attendance,Pas du tout,2018,total_causes,2.4423715651697915,2.1302325362179397,2.340398179265418,2.544344951074165,1224,Total number of causes supported,Average number of causes supported,AT,,
657,Frequency of religious attendance,Au moins 1 fois par semaine,2018,total_causes,2.6792921513180183,4.383849685278117,2.4490823460902007,2.9095019565458364,243,Total number of causes supported,Average number of causes supported,BC,,
658,Frequency of religious attendance,Au moins 1 fois par mois,2018,total_causes,2.5120220388413608,6.333287744930968,2.200204344155587,2.8238397335271346,87,Total number of causes supported,Average number of causes supported,BC,,
659,Frequency of religious attendance,Au moins 3 fois par mois,2018,total_causes,2.7288934305021018,7.970915820704452,2.30256638006882,3.1552204809353848,99,Total number of causes supported,Average number of causes supported,BC,,
660,Frequency of religious attendance,1 ou 2 fois par an,2018,total_causes,2.7282496905886338,5.331875654740816,2.443139842781309,3.0133595383959584,158,Total number of causes supported,Average number of causes supported,BC,,
