,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
820,820,820,Family income category,100 000 $ à 124 999 $,2018,gs1datot,164.97230713489532,12.018534685080896,126.1116034731462,203.8330107966444,153,Total amount of donations,Average total amount of donations,QC,,
821,821,821,Family income category,125 000 $ et plus,2018,gs1datot,401.45841862806327,17.531127381115475,263.515787369141,539.4010498869857,346,Total amount of donations,Average total amount of donations,QC,,*
822,822,822,Family income category,Moins de 25 000 $,2018,gs1datot,184.4149889811116,21.440726581949548,106.91818244468271,261.91179551754055,72,Total amount of donations,Average total amount of donations,10,NL,*
823,823,823,Family income category,25 000 $ à 49 999 $,2018,gs1datot,357.19438715662653,14.338528744291153,256.81204878366805,457.576725529585,166,Total amount of donations,Average total amount of donations,10,NL,
824,824,824,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,433.7614497640277,21.991526086638164,246.79899104408275,620.7239084839724,123,Total amount of donations,Average total amount of donations,10,NL,*
825,825,825,Family income category,75 000 $ à 99 999 $,2018,gs1datot,301.891903307307,20.13542846314368,182.7511252634177,421.0326813511963,182,Total amount of donations,Average total amount of donations,10,NL,*
826,826,826,Family income category,100 000 $ à 124 999 $,2018,gs1datot,410.1075226347567,20.73018630505672,243.47911968028006,576.7359255892333,88,Total amount of donations,Average total amount of donations,10,NL,*
827,827,827,Family income category,125 000 $ et plus,2018,gs1datot,534.5577063425153,15.542568783831527,371.7160602237477,697.3993524612828,266,Total amount of donations,Average total amount of donations,10,NL,
828,828,828,Family income category,Moins de 25 000 $,2018,gs1datot,432.5054744900215,49.00967122069188,17.05286699371317,847.95808198633,66,Total amount of donations,Average total amount of donations,11,PE,...
829,829,829,Family income category,25 000 $ à 49 999 $,2018,gs1datot,411.33325964402763,19.167258242248028,256.80713525003637,565.8593840380187,123,Total amount of donations,Average total amount of donations,11,PE,*
830,830,830,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,548.9078718934602,20.234268843708,331.21958281408973,766.5961609728306,100,Total amount of donations,Average total amount of donations,11,PE,*
831,831,831,Family income category,75 000 $ à 99 999 $,2018,gs1datot,547.5380337884641,19.90867319064576,333.8871465725854,761.1889210043428,149,Total amount of donations,Average total amount of donations,11,PE,*
832,832,832,Family income category,100 000 $ à 124 999 $,2018,gs1datot,552.8013593636572,36.98177059460295,152.11469030564282,953.4880284216716,45,Total amount of donations,Average total amount of donations,11,PE,...
833,833,833,Family income category,125 000 $ et plus,2018,gs1datot,506.185258030877,17.47442514441693,332.82063425196793,679.549881809786,115,Total amount of donations,Average total amount of donations,11,PE,*
834,834,834,Family income category,Moins de 25 000 $,2018,gs1datot,216.80286864803384,23.48167110851052,117.02318648009495,316.5825508159728,83,Total amount of donations,Average total amount of donations,12,NS,*
835,835,835,Family income category,25 000 $ à 49 999 $,2018,gs1datot,409.53120918687233,17.94196978776666,265.5170425149905,553.5453758587539,183,Total amount of donations,Average total amount of donations,12,NS,*
836,836,836,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,358.0522185125669,19.0153451335706,224.60833500750007,491.49610201763375,144,Total amount of donations,Average total amount of donations,12,NS,*
837,837,837,Family income category,75 000 $ à 99 999 $,2018,gs1datot,555.8461146495255,19.460149141032247,343.8397838925448,767.8524454065061,179,Total amount of donations,Average total amount of donations,12,NS,*
838,838,838,Family income category,100 000 $ à 124 999 $,2018,gs1datot,609.2267256861476,22.32177794349537,342.69075915210146,875.7626922201935,81,Total amount of donations,Average total amount of donations,12,NS,*
839,839,839,Family income category,125 000 $ et plus,2018,gs1datot,626.7154698021237,16.870225291895895,419.4917867341259,833.9391528701215,210,Total amount of donations,Average total amount of donations,12,NS,*
840,840,840,Family income category,Moins de 25 000 $,2018,gs1datot,316.91083055193303,24.40855980710268,165.3010120326273,468.5206490712387,91,Total amount of donations,Average total amount of donations,13,NB,*
841,841,841,Family income category,25 000 $ à 49 999 $,2018,gs1datot,494.09329537657203,15.44090512838768,344.56278819497226,643.6238025581715,181,Total amount of donations,Average total amount of donations,13,NB,
842,842,842,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,515.7312284351274,18.1247553728752,332.523548851727,698.9389080185275,141,Total amount of donations,Average total amount of donations,13,NB,*
843,843,843,Family income category,75 000 $ à 99 999 $,2018,gs1datot,486.5962635154703,20.37040680893201,292.3214221723461,680.8711048585943,177,Total amount of donations,Average total amount of donations,13,NB,*
844,844,844,Family income category,100 000 $ à 124 999 $,2018,gs1datot,545.3587627799152,28.485178840613607,240.8853766070423,849.832148952788,81,Total amount of donations,Average total amount of donations,13,NB,*
845,845,845,Family income category,125 000 $ et plus,2018,gs1datot,769.8845779229761,24.54032781650666,399.5842719102169,1140.1848839357353,166,Total amount of donations,Average total amount of donations,13,NB,*
846,846,846,Family income category,Moins de 25 000 $,2018,gs1datot,130.45622993569663,14.723879873077095,92.80881330647628,168.10364656491697,195,Total amount of donations,Average total amount of donations,24,QC,
847,847,847,Family income category,25 000 $ à 49 999 $,2018,gs1datot,225.18801984432358,17.291681127654744,148.86938535775684,301.50665433089017,305,Total amount of donations,Average total amount of donations,24,QC,*
848,848,848,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,223.52196803683586,14.593101588414614,159.59031859612716,287.4536174775445,279,Total amount of donations,Average total amount of donations,24,QC,
849,849,849,Family income category,75 000 $ à 99 999 $,2018,gs1datot,262.9875019039355,15.354637884120786,183.84263018447442,342.13237362339663,231,Total amount of donations,Average total amount of donations,24,QC,
850,850,850,Family income category,100 000 $ à 124 999 $,2018,gs1datot,164.97230713489532,12.018534685080896,126.1116034731462,203.8330107966444,153,Total amount of donations,Average total amount of donations,24,QC,
851,851,851,Family income category,125 000 $ et plus,2018,gs1datot,401.45841862806327,17.531127381115475,263.515787369141,539.4010498869857,346,Total amount of donations,Average total amount of donations,24,QC,*
852,852,852,Family income category,Moins de 25 000 $,2018,gs1datot,298.41658613123707,14.930079600983849,211.09267640826846,385.7404958542057,268,Total amount of donations,Average total amount of donations,35,ON,
853,853,853,Family income category,25 000 $ à 49 999 $,2018,gs1datot,439.1128540560201,9.810550935420908,354.67880076622595,523.5469073458142,532,Total amount of donations,Average total amount of donations,35,ON,
854,854,854,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,493.0212736468682,9.17407859954154,404.3717906844777,581.6707566092588,566,Total amount of donations,Average total amount of donations,35,ON,
855,855,855,Family income category,75 000 $ à 99 999 $,2018,gs1datot,606.5148833476669,11.637492371843136,468.1745037953075,744.8552629000262,523,Total amount of donations,Average total amount of donations,35,ON,
856,856,856,Family income category,100 000 $ à 124 999 $,2018,gs1datot,482.1631364031792,10.188134403790004,385.8829859767675,578.4432868295909,386,Total amount of donations,Average total amount of donations,35,ON,
857,857,857,Family income category,125 000 $ et plus,2018,gs1datot,927.3479402449144,8.893457286130918,765.7032563578807,1088.9926241319479,1014,Total amount of donations,Average total amount of donations,35,ON,
858,858,858,Family income category,Moins de 25 000 $,2018,gs1datot,581.7171851959248,24.12582705918437,306.6478388877002,856.7865315041495,71,Total amount of donations,Average total amount of donations,46,MB,*
859,859,859,Family income category,25 000 $ à 49 999 $,2018,gs1datot,718.1089293841318,26.192288415228706,349.46094613899567,1086.7569126292676,168,Total amount of donations,Average total amount of donations,46,MB,*
860,860,860,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,773.7851980107954,28.21371350336466,345.89852443282217,1201.6718715887687,163,Total amount of donations,Average total amount of donations,46,MB,*
861,861,861,Family income category,75 000 $ à 99 999 $,2018,gs1datot,912.8379740243305,17.03145307781628,608.1232137364583,1217.5527343122028,167,Total amount of donations,Average total amount of donations,46,MB,*
862,862,862,Family income category,100 000 $ à 124 999 $,2018,gs1datot,861.8939246245583,25.65666372128037,428.48076612426286,1295.3070831248535,100,Total amount of donations,Average total amount of donations,46,MB,*
863,863,863,Family income category,125 000 $ et plus,2018,gs1datot,626.473820919136,14.042424898943255,454.05164227969397,798.8959995585782,181,Total amount of donations,Average total amount of donations,46,MB,
864,864,864,Family income category,Moins de 25 000 $,2018,gs1datot,432.21044412172233,30.77568792752137,171.50438929749896,692.9164989459456,63,Total amount of donations,Average total amount of donations,47,SK,*
865,865,865,Family income category,25 000 $ à 49 999 $,2018,gs1datot,647.4582670804401,23.255640395147843,352.3453799989092,942.5711541619713,113,Total amount of donations,Average total amount of donations,47,SK,*
866,866,866,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,584.0902288922955,16.95807729959552,389.9548701113389,778.2255876732521,117,Total amount of donations,Average total amount of donations,47,SK,*
867,867,867,Family income category,75 000 $ à 99 999 $,2018,gs1datot,997.3307548998081,21.44452511183076,578.1476830309599,1416.5138267686555,154,Total amount of donations,Average total amount of donations,47,SK,*
868,868,868,Family income category,100 000 $ à 124 999 $,2018,gs1datot,1009.2867685800886,29.07003442882469,434.2333137373014,1584.340223422876,61,Total amount of donations,Average total amount of donations,47,SK,*
869,869,869,Family income category,125 000 $ et plus,2018,gs1datot,847.0638015392392,15.581842261822679,588.3717901438316,1105.755812934647,241,Total amount of donations,Average total amount of donations,47,SK,
870,870,870,Family income category,Moins de 25 000 $,2018,gs1datot,720.0440000981357,30.160246035661835,294.4044191595855,1145.6835810366865,58,Total amount of donations,Average total amount of donations,48,AB,*
871,871,871,Family income category,25 000 $ à 49 999 $,2018,gs1datot,960.8798462099677,41.40162394083762,181.16724739096423,1740.5924450289706,143,Total amount of donations,Average total amount of donations,48,AB,...
872,872,872,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,826.5517873282138,14.997217404431346,583.5951055248739,1069.5084691315537,166,Total amount of donations,Average total amount of donations,48,AB,
873,873,873,Family income category,75 000 $ à 99 999 $,2018,gs1datot,1144.6062972513216,25.101686968395036,581.4782851279698,1707.734309374674,149,Total amount of donations,Average total amount of donations,48,AB,*
874,874,874,Family income category,100 000 $ à 124 999 $,2018,gs1datot,658.6435103455216,16.417798773157934,446.7032631933178,870.5837574977252,121,Total amount of donations,Average total amount of donations,48,AB,
875,875,875,Family income category,125 000 $ et plus,2018,gs1datot,968.0136200821139,12.860156542601185,724.0214924604304,1212.0057477037974,376,Total amount of donations,Average total amount of donations,48,AB,
876,876,876,Family income category,Moins de 25 000 $,2018,gs1datot,250.45954162701008,14.548019803359914,179.0445226368647,321.8745606171555,136,Total amount of donations,Average total amount of donations,59,BC,
877,877,877,Family income category,25 000 $ à 49 999 $,2018,gs1datot,430.9352581771624,12.183404940062466,328.0320775168753,533.8384388374496,272,Total amount of donations,Average total amount of donations,59,BC,
878,878,878,Family income category,"50,000 $ a 74,999 $",2018,gs1datot,527.2354528334639,14.386877740641243,378.5668534953084,675.9040521716195,281,Total amount of donations,Average total amount of donations,59,BC,
